created_at,tweet_id,tweet,label,likes,retweet_count,source,user_id,user_name,user_screen_name,user_description,user_join_date,user_followers_count,user_location,lat,long,city,country,continent,state,state_code,collected_at,language,emoji,entity,hashtags,filter_char,mul_spa
15-10-2020 00:16,1.32E+18,"The new single from Demi Lovato, #CommanderInChief is causing quite the uproar on social media after calling out #DonaldJTrump.

@LizPerkin has everything you need to know about @ddlovato standing up for her music: https://t.co/LqttaRl47W

#DemiLovato #music #Trump",donaldtrump,1,1,Twitter for iPhone,174369819,AfterBuzz TV,afterbuzztv,"The ESPN of TV Talk•Created by @MariaMenounos & @Undergaro with a vision to serve TV super-fans anytime, anywhere•Sister Networks: @bhlonline & @thepopcorntalk!",03-08-2010 19:28,40376,"Hollywood, CA",34.0980031,-118.329523,Los Angeles,United States of America,North America,California,CA,01:50.1,en,"The new single from Demi Lovato, #CommanderInChief is causing quite the uproar on social media after calling out #DonaldJTrump.

@LizPerkin has everything you need to know about @ddlovato standing up for her music: https://t.co/LqttaRl47W

#DemiLovato #music #Trump",the new single from demi lovato commanderinchief is causing quite the uproar on social media after calling out donaldjtrump   has everything you need to know about  standing up for her music   demilovato music trump,the new single from demi lovato commanderinchief is causing quite the uproar on social media after calling out donaldjtrump   has everything you need to know about  standing up for her music   demilovato music trump,the new single from demi lovato commanderinchief is causing quite the uproar on social media after calling out donaldjtrump   has everything you need to know about  standing up for her music   demilovato music trump,the new single from demi lovato commanderinchief is causing quite the uproar on social media after calling out donaldjtrump has everything you need to know about standing up for her music demilovato music trump
15-10-2020 00:16,1.32E+18,"#Trump: It's never gonna be the end for us, is it.

Crowd: *cheers*

Me: That's...ominous.",trump,2,1,Twitter Web App,8436472,snarke,snarke,"Will mock for food! Freelance writer, blogger, commentator. Civics nerd. She/Her",26-08-2007 05:56,1185,Portland,45.5202471,-122.6741949,Portland,United States of America,North America,Oregon,OR,01:50.8,en,"#Trump: It's never gonna be the end for us, is it.

Crowd: *cheers*

Me: That's...ominous.",trump its never gonna be the end for us is it  crowd cheers  me thatsominous,trump its never gonna be the end for us is it  crowd cheers  me thatsominous,trump its never gonna be the end for us is it  crowd cheers  me thatsominous,trump its never gonna be the end for us is it crowd cheers me thatsominous
15-10-2020 00:16,1.32E+18,People don’t realize #Trump  and the #GOP fvcked up the #country for next 100 years.  #VOTE #VoteThemAllOut,gop,0,0,Twitter for iPhone,1287666877,Mai,lucyjoe28,🇭🇹 Mom of Four👩🏽👩🏽🙎🏾‍♂️🙎🏾‍♂️💍🐈 Extraordinaire. Child of GOD. PhD in Filtering Fake People. CAPRICORN ♑️ Fibromyialgia #meToo  survivor,22-03-2013 03:47,327,NYC,40.7127281,-74.0060152,New York,United States of America,North America,New York,NY,01:51.2,en,People don’t realize #Trump  and the #GOP fvcked up the #country for next 100 years.  #VOTE #VoteThemAllOut,people dont realize trump  and the gop fvcked up the country for next 100 years  vote votethemallout,people dont realize trump  and the gop fvcked up the country for next 100 years  vote votethemallout,people dont realize trump  and the gop fvcked up the country for next 100 years  vote votethemallout,people dont realize trump and the gop fvcked up the country for next 100 years vote votethemallout
15-10-2020 00:16,1.32E+18,Check out Panda paddy's video! #TikTok #Trump #TrumpSupporters #Maga #MAGA #Trump #TrumpSupporter  https://t.co/XkWagtoSBJ,trump,0,0,Twitter for iPad,1.30E+18,B Stout,BStout99569915,Engineer,20-08-2020 19:59,5,,,,,,,,,01:51.6,en,Check out Panda paddy's video! #TikTok #Trump #TrumpSupporters #Maga #MAGA #Trump #TrumpSupporter  https://t.co/XkWagtoSBJ,check out panda paddys video tiktok trump trumpsupporters maga maga trump trumpsupporter  ,check out panda paddys video tiktok trump trumpsupporters maga maga trump trumpsupporter,check out panda paddys video tiktok trump trumpsupporters maga maga trump trumpsupporter,check out panda paddys video tiktok trump trumpsupporters maga maga trump trumpsupporter
15-10-2020 00:16,1.32E+18,"@realDonaldTrump @nypost Hahaha!! My gosh! Do you hear yourself?? ""Nothing worse than a corrupt politician""??? There's NOBODY more corrupt than @realDonaldTrump! NOBODY is a bigger liar!! NOBODY has been a bigger conman! And #Trump wants FB to spread his lies! #delusional",corruption,0,0,Twitter for iPhone,7.79E+17,Winnie riddle,riddlewinnie1,,21-09-2016 18:56,655,United States,39.7837304,-100.4458825,,United States,North America,,,01:52.0,en,"@realDonaldTrump @nypost Hahaha!! My gosh! Do you hear yourself?? ""Nothing worse than a corrupt politician""??? There's NOBODY more corrupt than @realDonaldTrump! NOBODY is a bigger liar!! NOBODY has been a bigger conman! And #Trump wants FB to spread his lies! #delusional",  hahaha my gosh do you hear yourself nothing worse than a corrupt politician theres nobody more corrupt than  nobody is a bigger liar nobody has been a bigger conman and trump wants fb to spread his lies delusional,hahaha my gosh do you hear yourself nothing worse than a corrupt politician theres nobody more corrupt than  nobody is a bigger liar nobody has been a bigger conman and trump wants fb to spread his lies delusional,hahaha my gosh do you hear yourself nothing worse than a corrupt politician theres nobody more corrupt than  nobody is a bigger liar nobody has been a bigger conman and trump wants fb to spread his lies delusional,hahaha my gosh do you hear yourself nothing worse than a corrupt politician theres nobody more corrupt than nobody is a bigger liar nobody has been a bigger conman and trump wants fb to spread his lies delusional
15-10-2020 00:16,1.32E+18,"@jack @nypost Take down the slanderous #atlantic story
Against #trump now",trump,0,0,Twitter for Android,1.26E+18,richie55,richie5513,"god is 1st in my life, family unity is important
independent thinker, black conservative
no demoRats allowed #maga #trump2020
#blexit",10-05-2020 17:27,91,,,,,,,,,01:52.3,en,"@jack @nypost Take down the slanderous #atlantic story
Against #trump now",  take down the slanderous atlantic story against trump now,take down the slanderous atlantic story against trump now,take down the slanderous atlantic story against trump now,take down the slanderous atlantic story against trump now
15-10-2020 00:16,1.32E+18,#Trump #antichrist Why Trump not JFK Part 1 https://t.co/Df0E9yE8Zl via @YouTube,trump,1,1,Twitter Web App,1.31E+18,Feeling lost ?,DarehJerad,#feelinglost? Is an end of days ministry born of the Love from above of The SUPREME BEING ....quote IN BACKGOUND BY: EW BULLINGER,03-10-2020 17:45,12,,,,,,,,,01:53.1,en,#Trump #antichrist Why Trump not JFK Part 1 https://t.co/Df0E9yE8Zl via @YouTube,trump antichrist why trump not jfk part 1  via ,trump antichrist why trump not jfk part 1  via,trump antichrist why trump not jfk part 1  via,trump antichrist why trump not jfk part 1 via
15-10-2020 00:16,1.32E+18,"Oh Naw #IceCube
Glad you’re looking to help out your people, however as #Trump would ask, “Did you drink the Kool-Aid?”",trump,0,0,Twitter for iPhone,1.19E+18,Theblackgreatgatsby,Theblackgreatg1,"Destined to be Great, Movie Lover, Comic Friendly, Gym Enthusiast, Actor, Writer, Veteran, Creator, Boxer, Cancer Survivor",21-10-2019 04:15,15,"Washington, USA",38.8949924,-77.0365581,Washington,United States of America,North America,District of Columbia,DC,01:53.5,en,"Oh Naw #IceCube
Glad you’re looking to help out your people, however as #Trump would ask, “Did you drink the Kool-Aid?”",oh naw icecube glad youre looking to help out your people however as trump would ask did you drink the koolaid,oh naw icecube glad youre looking to help out your people however as trump would ask did you drink the koolaid,oh naw icecube glad youre looking to help out your people however as trump would ask did you drink the koolaid,oh naw icecube glad youre looking to help out your people however as trump would ask did you drink the koolaid
15-10-2020 00:17,1.32E+18,@TheJimCornette &amp; @GreatBrianLast what is worse #Trump or #AEW… At times the line is blurred for me.,trump,1,0,Twitter for iPhone,117227415,MAF Move,mafmove,Contemporary mixed media artist/designer https://t.co/OYoFUwX52c https://t.co/qLQgoYbZce,24-02-2010 23:24,733,The Mitten,,,,,,,,01:53.8,en,@TheJimCornette &amp; @GreatBrianLast what is worse #Trump or #AEW… At times the line is blurred for me., amp  what is worse trump or aew at times the line is blurred for me,amp  what is worse trump or aew at times the line is blurred for me,amp  what is worse trump or aew at times the line is blurred for me,amp what is worse trump or aew at times the line is blurred for me
15-10-2020 00:17,1.32E+18,"#twitter #censors #trump campaign to silence her re #joebiden son #hunterbiden n his #ukraine #crimes

https://t.co/JamuhKPz7g",twitter,0,0,Twitter for Android,3921203607,joe highland,highlandsqNEWS,this site is for highland square NEWS(akron ohio)mainly crime in the area & the morons that commit it!!!! & most likely fool akron politicians,10-10-2015 20:02,100,"Akron, OH",41.083064,-81.518485,Akron,United States of America,North America,Ohio,OH,01:54.6,en,"#twitter #censors #trump campaign to silence her re #joebiden son #hunterbiden n his #ukraine #crimes

https://t.co/JamuhKPz7g",twitter censors trump campaign to silence her re joebiden son hunterbiden n his ukraine crimes  ,twitter censors trump campaign to silence her re joebiden son hunterbiden n his ukraine crimes,twitter censors trump campaign to silence her re joebiden son hunterbiden n his ukraine crimes,twitter censors trump campaign to silence her re joebiden son hunterbiden n his ukraine crimes
15-10-2020 00:17,1.32E+18,"@cajunmusicmp3 @gregpmiller This is the picture of an actively malignant, partisan Attorney General, who is using our tax dollars to sue people who have written books about the #Trump family.",trump,0,0,Twitter Web App,2162825861,Debra Bock,vapermom,"Married, disabled Mom w/2 GREAT sons.
Medical & legal experience.
Fights for the little guy, downtrodden & working class.
❤America, equality & humanity",01-11-2013 04:50,297,"New Jersey, USA",40.0757384,-74.4041622,,United States of America,North America,New Jersey,NJ,01:55.0,en,"@cajunmusicmp3 @gregpmiller This is the picture of an actively malignant, partisan Attorney General, who is using our tax dollars to sue people who have written books about the #Trump family.",  this is the picture of an actively malignant partisan attorney general who is using our tax dollars to sue people who have written books about the trump family,this is the picture of an actively malignant partisan attorney general who is using our tax dollars to sue people who have written books about the trump family,this is the picture of an actively malignant partisan attorney general who is using our tax dollars to sue people who have written books about the trump family,this is the picture of an actively malignant partisan attorney general who is using our tax dollars to sue people who have written books about the trump family
